4|0519200794349|忠奸人上部【国】（跟播）|5
5|0512201059839|蜡笔小新剧场版搞怪游乐园大冒险【国】|1
2|051080665679||1
12|0523200424436|一代枭雄（陆续更新）|5
11|zjkd0928|吉布森战争-原声版|5
2|wx9186624|忠奸人下部【国】（跟播）|5
1|025200891986||1
5|0512200493765||5
7|0518200280024|洛克王国3圣龙的守护-国语版|1
4|0519200751313|死亡飞车【英】|1
2|0510200454649|机器战警3-原声|1
2|0510200241447|洛克王国3圣龙的守护-国语版|1
11|0511200218437|蜡笔小新之不理不理王国的秘宝-国语版|1
11|0511200421025|孤胆保镖-国语版|5
1|025201346164|载得有情人【国】（跟播）|1
4|0519200282361|疯狂72小时-国语版|1
5|0512201391038|夺宝联盟-国语|1
2|0510200253829|斯巴达300勇士帝国崛起-原声版|1
2|051086852588|城市猎人保镖密令-原声版|5
12|tzxh3711883|null|1
2|0510200194066|来自星星的你|5
8|0517200416558|收获的季节（陆续更新）|1
5|0512201518523|海啸奇迹-原声|1
6|0513200183182|疯狂72小时-国语版|1
7|0518200302842|蝙蝠侠前传2：黑暗骑士-原声|5
4|0519200903533|分手大师-国语|1
7|0518200547180|神偷奶爸-国语|1
12|0523200179056|柯南真人版4京都杀人事件-原声版|5
9|0515200436628|指环王2：双塔奇兵【英】|5
6|0513200279192|催眠大师-国语|1
9|0515200046732|冒牌天神-国语版|5
6|051387292588|开心超人2启源星之战-国语版|5
11|0511200329434|十二罗汉-国语|1
1|02510159142||1
6|0513200352332|null|1
1|025201258257|收获的季节（陆续更新）|1
5|0512200452451|疯狂72小时-国语版|5
1|025200166193|催眠大师-国语版|5
5|0512201391038|侏罗纪公园2-国语|1
5|0512200968054|宇宙大冲撞|1
6|051389065244|大话天仙-国语版|1
13|0527200449083|蜂鸟特攻-原声|1
8|0517200314485|铁线虫入侵-原声|1
2|0510200668050|疯狂72小时-国语版|5
5|051268151050|分手大师-国语版|1
2|0510200696509|金玉良缘（陆续更新）|1
3|0516200821821|十一罗汉-原声|5
2|0510200439181|暴力街区-原声|5
1|025200478782|地心引力-原声版|5
2|0510200078157||1
11|051185721900||1
1|025201291185|柯南真人版1对决黑暗组织-国语版|1
5|szaj81050||5
1|025201147657|分手大师-国语|5
6|0513200027078||1
9|0515200028080|超人钢铁之躯-原声版|5
13|0527200472210|分手大师-国语|1
1|025200096020|分手大师-国语版|1
5|0512200835509|异星战场-原声|1
12|0523200664809|上海大风暴（国语版）|1
9|0515200335572|猩球崛起-原声|5
5|0512200065511|斯大林格勒-原声版|1
4|051985311919|洛克王国3圣龙的守护-国语版|1
