2|0510200331713|奥特曼传奇-国语|1
1|025200729244|新济公活佛上部（陆续更新）|1
4|0519200445678||1
7|051888361234|步步追魂-国语|1
9|yca86231422|疯狂72小时-国语版|1
9|0515200687850|null|1
2|0510200305288|樱桃炸弹-原声版|1
1|025200837319|偷天换日【英】|5
10|0514200418050|催眠大师-国语|1
7|0518200103097|笔仙3-国语版|1
13|0527200134867|null|1
7|0518200574854|灵魂战车2-原声|1
13|0527200134867|null|1
4|0519200389470|宿醉3-原声版|5
11|0511200484325|新济公活佛上部（陆续更新）|1
5|0512200095055||1
1|025200852051|超人归来-国语|5
4|0519200362044|分手大师-国语版|5
5|18913609957|分手大师-国语版|1
11|0511200484325|收获的季节（陆续更新）|1
6|051383551656|分手大师-国语版|5
2|0510200142055|澳门风云-国语版|1
4|0519200524700|飓风战魂下部|1
2|0510200775233||1
9|0515200596275|分手大师-国语|1
5|0512200616778|特工艾米拉-国语版|1
5|051265733852|速度与激情6-国语版|1
5|sza651662||1
5|0512201181817|催眠大师-国语|1
6|0513200353419||1
10|0514200452376|新济公活佛上部（陆续更新）|1
12|0523200327138|新济公活佛上部（陆续更新）|5
5|0512200718857||1
12|0523200543411|异星战场-原声|5
4|0519200287678|HD-分手大师-国语版|1
12|0523200698931|蜡笔小新剧场版云黑斋的野心【国】|5
9|0515200688195|美国骗局-原声|1
4|0519200575557|催眠大师-国语|1
1|02557070778|分手大师-国语|5
5|0512200857223|极品飞车-原声|1
5|szcs10489766|分手大师-国语版|1
2|051087492637|致命英雄-原声版|1
9|0515200698639|蜂鸟特攻-原声|1
5|0512201011773|白：诅咒的旋律-原声|1
1|02558863163|蜂鸟特攻-原声版|5
5|051266378252||1
4|18994751330|分手大师-国语版|1
1|025200819651|分手大师-国语|1
1|025201293810|丑男大翻身-国语|1
1|025200988996|玩命追踪-原声|1
6|0513200478712|神秘世界历险记|1
5|051210205292|分手大师-国语版|1
1|025200828290|催眠大师-国语版|5
5|0512200895427|秘密（陆续更新）|1
1|025201264685|分手大师-国语|1
4|0519200694691|原罪-原声|5
13|0527200158394|惊声尖笑4-原声版|5
3|0516200661965|收获的季节（陆续更新）|1
4|0519200830993|催眠大师-国语|1
3|0516200602560|诸神之战2-原声|1
5|ksam58828||1
4|0519200364205||1
13|0527200449324|新济公活佛上部（陆续更新）|5
5|0512200701581|null|1
11|0511200283167|载得有情人【国】（跟播）|5
5|0512200971179|催眠大师-国语|1
13|0527200492799|巨人捕手杰克-国语|1
1|025201015374|喜羊羊与灰太狼3兔年顶呱呱|1
1|025200837319|木乃伊2：木乃伊归来|5
1|025200997814|蜘蛛侠3-原声|1
6|0513200478440|蜡笔小新剧场版不理不理王国的秘宝【国】|1
4|051988788362|分手大师-国语版|1
5|051268098311|机密复仇者黑寡妇与惩罚者-原声版|1
9|051582329588||1
4|0519200513700|分手大师-国语|1
4|0519200141968|超人钢铁之躯-国语版|5
2|wx9919719|分手大师-国语版|1
8|051782739182|非狐外传-国语版|1
10|0514200161568|暮光之城4：破晓（上）-原声|5
4|0519200427115|皇室风流史-原声|1
8|0517200159123|分手大师-国语|1
5|0512200765600|变形金刚3【国】|1
11|0511200366159|分手大师-国语|5
1|025201009219|忠奸人下部【国】（跟播）|5
4|051989185681|HD-一号目标-国语版|1
6|0513200123575|空中危机-原声版|1
11|0511200407379|死亡飞车【英】|1
9|0515200053293|蜡笔小新剧场版黑暗珠珠大追击【国】|5
9|0515200430507|新济公活佛上部（陆续更新）|1
6|0513200546378|新济公活佛上部（陆续更新）|1
5|051210205305|分手大师-国语版|1
12|0523200447027|巴啦啦小魔仙大电影|1
6|051385600101|分手大师-国语版|5
3|0516200738624|null|1
5|0512201270097|分手大师-国语|1
10|0514200240664|窃听风云3-国语版|5
3|0516200738624|null|1
10|0514200649891|铁线虫入侵-原声|1
8|haa3918451|雪国列车-原声版|1
9|0515200181346|国宝疑云-国语版|5
3|0516200738624|null|1
2|wx4218024|分手大师-国语版|1
1|025200454909|null|1
3|0516200738624|null|1
10|0514200383042|赛尔号4圣魔之战-国语版|1
5|0512200831438|笔仙3-国语|1
2|0510200214897|HD-异度见鬼-原声版|1
2|0510200196736||1
2|051080705756|分手大师-国语版|5
3|0516201119383|喜羊羊与灰太狼3兔年顶呱呱|1
3|0516200738624|null|1
12|0523200475330|收获的季节（陆续更新）|5
12|0523200621874|十二罗汉-国语|1
2|051086304789||1
5|0512200252776|哆啦A梦之大雄与云之国-国语版|1
3|0516200576226|巨人捕手杰克-国语|1
2|0510200400080|分手大师-国语版|1
5|0512200701581|null|1
4|0519200670946|假如幸福来临（陆续更新）|1
3|0516201124874|分手大师-国语|1
5|051258791101|整容日记-国语版|1
9|0515200490333|速度与激情5【国】|1
4|051982814999||1
3|0516200738624|null|1
6|0513200216430|收获的季节（陆续更新）|1
9|0515200074383|冥界警局-原声版|1
2|0510200279683|开心超人2启源星之战-国语版|1
5|0512200333697|HD-侠探杰克-原声版new|5
1|025200356033|分手大师-国语版|1
4|0519200910120|敢死队2【国】|1
3|0516200738624|null|1
3|0516200738624|null|1
6|rga7293338|怖偶-国语版|1
3|0516200738624|null|1
6|0513200242510|分手大师-国语|5
11|051188828970|西游记之大闹天宫-国语版|5
1|025201343227|美国队长【国】|1
3|0516200431662|洛克王国3圣龙的守护-国语版|5
2|0510200647399|蜂鸟特攻-原声|5
1|025201292496|异星战场-原声|1
3|0516200738624|null|1
9|0515200688195|笔仙3-国语|1
2|0510200334519|谜情公寓-原声|5
2|0510200717244|反恐特警组：火速救援-原声|1
3|0516200738624|null|1
2|0510200296668|前任攻略-国语版|1
5|0512200958216|忠奸人下部【国】（跟播）|5
5|0512200873253|新济公活佛上部（陆续更新）|1
6|0513200704612|雷神【英】|5
5|0512201244429|绿巨人2【国】|1
12|0523200629241|分手大师-国语|1
4|0519200427115|过界男女-国语|1
6|0513200618467|赛罗奥特曼外传钢铁的宇宙|1
1|025201298555|新樱桃小丸子1|1
5|0512200229914|赛尔号4圣魔之战-国语版|1
3|0516200792152|载得有情人【国】（跟播）|5
1|025201347915|分手大师-国语|1
6|nta5224255|纳尼亚传奇-原声版|1
5|0512200128668||5
1|025201275430|催眠大师-国语|1
2|0510200575756|银行匪帮-原声|5
4|0519200158188|女巫猎人-原声版|5
11|0511200350798|分手大师-国语|1
9|0515200445460|铁线虫入侵-原声|1
5|0512200303277|熔毁危机-原声版|1
1|025200300839|分手大师-国语版|5
10|0514200595754|分手大师-国语|1
4|0519200830993|忠奸人上部【国】（跟播）|1
5|0512200442703||1
12|0523200637290|结婚前规则（陆续更新）|1
2|0510200187483||5
1|025201339403|飓风战魂下部|1
5|0512200457170|驯龙高手-原声版|5
5|sza856109|5月天诺亚方舟-国语|5
9|0515200006938|玩尽杀绝4-原声版|5
5|0512200701581|驯龙高手-国语版|1
2|0510200513150|哈利波特7哈利波特与死亡圣器（上）-原声|1
1|025200670090|分手大师-国语版|1
5|0512200252776|哆啦A梦之大雄与梦幻三剑士-国语版|1
6|051383290835|分手大师-国语版|5
1|02583732446|101斑点狗-中文版|1
12|0523200409692|哆啦A梦剧场版大雄的大魔境-国语|5
5|0512200701581||1
1|k11030204|窃听风云3-国语版|5
3|0516200738624|null|1
9|0515200353278|敢死队2【国】|5
1|02552350460|开心超人2启源星之战-国语版|1
3|0516201073329|蝙蝠侠：黑暗骑士崛起-原声|1
5|051257784601|催眠大师-国语|5
2|051081763089|魔窟new-原声版|5
10|0514200418050|美国骗局-原声|1
5|0512201155434||1
1|025200582687|分手大师-国语版|5
6|0513200630877|爱情公寓4|1
